text,is_valid_complaint,
Ese intendente que solucione el hospital se cae a pedazos ....y que baje los impuestos .....está en modo saqueo .....nada funciona en san isidro,0
Despues de 40 años tenemos un joven politico serio catolico honesto y austero y con vocacion republicana. SOSTENGO Y DEBEMOS DE APOYARLO. Costo mucho llegar a esto.,0
"Ramón Lanús  DEJA DE MENTIR Y ROBAR!,
JAJAJA 🤣HASTA  LOS 🥚

https://www.instagram.com/reel/DJYRcTCMF2g/?igsh=YzljYTk1ODg3Zg==",0
"No hacen nada hace 3 meses que no anda la luminaria en Martin Rodríguez al 1100 , barrenderos brillan por su ausencia, villa Adelina es una mugre total , pero eso sí no se olvidan en mandar el impuesto municipal con aumento vergüenza les tendría que dar!",1
"como es la historieta? necesitas mi nombre completo y mi numero de DNI? donde vivo... con todos esos datos accedes a mi estado personal... nunca, pero nunca en gestiones anteriores, me pidieron mi DNI, ni ningun tipo de dato para ingresar a una reunion politica... Inclusive cuando uno requeria una reunion privada con el Intendente con el nombre y el motivo de dicha entrevista eran mas que suficientes... pero claro... el que desconfia habla de su condicion.... De que planes van a hablar? de como estan destruyendo a mi adorado San Isidro? no.... no me presto a semejante payasada...",0
"Yo, fuí al hipódromo el 15/4 . La verdad que ningún Intendente rindió cuentas como él . No , se quejen si para presenciar les piden los datos. Es normal! Cualquier app que usamos los pide , están en el padrón electoral, en todos las compañías de celulares y más. La verdad las más de 1.500 personas que asistimos lo aplaudimos de pie",0
Prefiero que me corten las orejas y me las hagan masticar antes que escuchar a este INUTIL!,0
La mejor gestión son los echos y este inútil te quiere chamuyar y desde que asumió esta haciendo estragos en salud esparcimiento limpieza y en seguridad un inútil importante,0
Barrer las calles ?,0
El día de San Isidro Labrador?,0
Estamos esperando que comiencen con la poda y recorte de raíces de los árboles.....están destrozando las veredas y el asfalto....para cuando????,0
"Hay que escuchar nomás? No sé puede preguntar, cuestionar?",0
CUANDO TE VAS A OCUPAR DE LA SALUD Y DE LOS BARRIOS,0
Cuando vienen a podar?,1
"Desde que asumió no existe un plan de gobierno. Si existe un plan casta para enriquecerse. Lo que no hicieron en un año y cinco meses lo quieren venir hacer ahora para chamuyar a la gente así este año los votan, dejen de engañar a los vecinos. Hoy en la sesión del Concejo Deliberante de San Isidro un concejal de Ramón Lanús dijo que gobernar es difícil no fácil, ya nos dimos cuenta por el desastre que están haciendo todos los días,  deberían renunciar todos y dedicarse a otra cosa. Pónganse a estudiar burros. Claramente lo que hacen es para sacar rédito en términos de Campaña electoral a ver si alguien los vota porque evidentemente los Sanisidrenses proclaman por la vuelta de Gustavo Posse y de ser así pierden por goleada.
#inutilnauta
#termilaconelmismoversodel2023",1
"Buenos días. Por favor tenemos una vecina con la preocupación de un árbol que le está levantando la vereda y se dirige hacia la casa, además de todo lo que implica debajo de la misma como caños de gas y agua. Muchas gracias. El tema barrido de veredas calle Beltrán al 800 está ausente con el agravante de las hojas caídas debido a la estación otoño.",1
"Hola, intento comunicarme por MAIL con el Juzgado de Faltas de San Isidro, y me rebotan las casillas o no responden. Intento por teléfono, y llamo y se corta. Es inaccesible la comunicación.  

Es por una falta que le corresponde al anterior dueño, yo compre un automovil con libredeuda pero la falta la hizo unos días antes de la compra. Necesito me ayuden con esto por favor..",1
Hace un año y medio tengo hecho un reclamo x vereda y pared de mi casa rotas x los árboles. Quien se va a hacer cargo si alguien se tropieza? Saquen los árboles y arreglen la vereda!. Exp 15397/2023. Incidente número 7275781,1
"Nunca van a poner contadores en los semáforos? Todos cortan de golpe, si frenas t tocan seguro, aunq vengas a 20. No quieren enseñar, solo buscan recaudar como sea.",0
hoy que habia paro de colectivos me hicieron una multa.no era libre hoy???,0
"O sea, se suspenden momentáneamente, mientras ""negocian"" el nuevo contrato. Después vuelven con todo, y no agarrense! Lo único que les importa es recaudar.",0
"Por favor que los semáforos de Libertador, en Beccar, no corten de golpe. Es muy peligroso porque podes tener un accidente grave y además ahí están las foto multas apropósito",1
Ver si arregla bien rolón dejaron un escalón haiceon el falta negro lo autos depedo entran entre 2 autos,0
Buenos días. En el día de ayer solicité el servicio de barrido en mi cuadra al número 147. En el día de la fecha aún no han pasado.,1
Y si señalizan bien donde están en obra ! Así uno no tiene que ir en contramano como pasaba en Dardo Rocha . Es cualquiera la señalización,1
Y los que las tuvimos que pagar para renovar el registro???? En este país el que paga pierde !!! Hay que vivir bárrani ..,0
"Es necesario que arreglen los canales de contacto con el Juzgado de Faltas. No responden mails, no atienden teléfono, no funciona el WhatsApp. Los que no vivimos en San Isidro tenemos que perder un día de trabajo para hacer un trámite que se podría hacer de forma digital.",1
Y los que ya las pagaron ?,0
Ramón Lanús  OCUPATE DE LA SALUD. DA VERGÜENZA SU GESTIÓN. NO SÓLO ARREGLAR CALLES Y VEREDAS.,0
"Opaco. Tocás algo y es irregular. Todo es sospechoso o tiene doble fondo. Brilla, pero raspas un poco....menos mal que ganamos.",0
Ya las cobraron . Quien debe renovar licencias de conducir.  No me hablen de lo anterior.  Hablo de Febrero del 2025. Gracias,0
GRACIAS KICILLOF POR ROBAR CON LAS FOTOMULTAS,0
"Hace unos días se difundió la noticia que el maldito trotsko tereso de kiciboludoff tenía un acuerdo con la UTN para cagarle la vida a los conductores con este curro. Su ministro correspondiente está acusado de afano por este tema y las Vtv. Me imagino que nuestro municipio (amigo del denominado ladino gobernador) no debe estar ajeno al asunto y ahora sale con ésto. Me pregunto, hasta cuando seguiremos permitiendo que nos garchen?",1
"Paguen buenos sueldos, y traten a sus empleados dignamente! Lanús se te caen los guantes blancos!",0
"Rodrigo Irusta Nores y kisilos si sabe un montón nooo,falcicico sus diplomas de facultad,no sabe hablar,todos sus séquitos son unos tránsfugas toda la provincia,mira como roban,obcerva nuestras fuerzas como están, hospitales ambulancia patrulleros escuelas,etc.para que seguir.",0
Que bueno que le enseñen a las que dan turnos en el materno a ser un poco más empáticas con la gente🙄,0
"Siiii la ESCUELA por las fotos te mandan a barrer al vecino capas, sino es así me disculpo pero como hay también una foto de una persona de barrido también nos darán las escobas y pala bolsas . Capas que como nos quejamos de que esta todo sucio  y que aun hay gente tratando de levantarse de la primer temporal que tubo esta gestión imagínate nos hay barrendero en el municipio para no pagar tantos sueldos nos mandan aparte del ojo en alerta esta ahora como barrer el municipio. 
Ojo no es una deshonra pero no es así. 
Estas escuela no entiendo no es lo mismo .
Bueno nada yo me entiendo. Perdón si aburrí.",0
Siempre existió !,0
"No es nueva esa escuela, ya existía, como casi todo que se arroga el gobierno actual.",0
Hace un año y medio tengo hecho un reclamo x vereda y pared de mi casa rotas x los árboles. Quien se va a hacer cargo si alguien se tropieza? Saquen los árboles y arreglen la vereda!. Exp 15397/2023. Incidente número 7275781,1
Noooo /inventen otra cosa /todo tu equipo empezando  por el intendente /tendrían que haber hecho un curso /como manejar /un Municipio ya que no saben/ ni donde están parados,0
"Hernan Javier
Es necesario que arreglen los canales de contacto con el Juzgado de Faltas. No responden mails, no atienden teléfono, no funciona el WhatsApp. Los que no vivimos en San Isidro tenemos que perder un día de trabajo para hacer un trámite que se podría hacer de forma digital.",1
En que consiste y para que es?,0
Hubo un terciario que dictó la carrera y NADIE se anotó. Los meterán de prepo?,0
"El primero que se tiene que anotar y no faltar nunca, es el Intendente Ramón María Lanús que no sabe un carajo de Política y tampoco conoce San Isidro. Saludos Cordiales!!!",0
"Son tan básicos en lo que hacen!!!
No sorprenden en nada.",0
Que grande Patricia 👏👏 👌,0
FELICITACIONES para San Isidro. Poco a poco va ir volviendo a lo que fue algún día lejano 🙏🙏🙏🙏🙏🙏,0
"Queremos la universidad Raúl Scalabrini Ortiz publica y gratuita.
NO A PROYECTOS INMOBILIARIOS",0
Se olvidan de boulgnes dan asco eso tacho de la basura y las desagüe del pasan los colect esta re sucio ty tengo un video donde tiran la basura san ididro centro esta bien pero boulgnes no,0
"A ver alguien con 🥚 de San Isidro Municipio Buen Dia San Isidro va a Hacer algo con este DEGENERADO?? O SOMOS TODOS CORDEROS DE UN SICOPATAO DOS CON Javier Milei ? NOS SACÓ PATRULLEROS,SALUD Hospital Central ABANDONADO,HIGIENE EN LAS CALLES PERO AUMENTÓ 256% y miren como se rie👇🏻 ABL,
EDUCACIÓN COLEGIO DE MARTINEZ PEROOOO A LOS DEL BAJO ,ALTO Y MEDIO LES INFORMO QUE VIENE POR LA FACULTAD DEL TREN DE LA COSTA! Defendamos San Isidro EL BAJO DE SAN ISIDRO San Isidro Mi Sitio  San Isidro  AHORA SUBO ( PARA VARIAR) PRUEBAS,COMO ME RESPONDE EL SICOPATA LADRÓN DE Ramón Lanús Y COMO NOS MATA A TODOS LOS SANISIDRENSES! HASTA CUANDO VAMOS A QUEDARNOS MIRANDO? COMO ROBAN TODOS LANUS,
CASTELLANO, FONTANET, MATEO,PEREYRA! BASTA ES HORA DE ACTUAR!Que Pasa San Isidro 👇🏻
https://www.instagram.com/reel/DIn8gKmOXWZ/?igsh=YzljYTk1ODg3Zg==

Escrache LADRÓN Lanus 

https://www.instagram.com/reel/DJGViCesez-/?igsh=YzljYTk1ODg3Zg==

Marcha contra la toma de escuela de Martínez,gestión @Ramon lanus o LADRÓN Lanus como gusten

https://www.instagram.com/reel/DJCB5dnRFEt/?igsh=YzljYTk1ODg3Zg==",0
"Por algo este grupo,pagina o no sé que Corno ES, NO DEJA PUBLICAR,NI SUBIR VIDEOS,NI FOTOS! OBVIAMENTE ES EN DEFENSA DEL LADRON,
CORRUPTO, ASESINO DE LANUS Y SUS COMPLICES!
A ver alguien con 🥚 de San Isidro va a Hacer algo con este DEGENERADO?? O SOMOS TODOS CORDEROS DE UN SICOPATA O DOS CON Javier Milei ? NOS SACÓ PATRULLEROS,
SALUD Hospital Central ABANDONADO,HIGIENE EN LAS CALLES PERO AUMENTÓ 256% y miren como se rie👇🏻 ABL,
EDUCACIÓN COLEGIO DE MARTINEZ PEROOOO A LOS DEL BAJO ,ALTO Y MEDIO LES INFORMO QUE VIENE POR LA FACULTAD DEL TREN DE LA COSTA! Defendamos San Isidro EL BAJO DE SAN ISIDRO AHORA SUBO ( PARA VARIAR) ACA TE CENSURAN LAS  PRUEBAS,COMO ME RESPONDE EL SICOPATA LADRÓN DE RAMON LANUS Y COMO NOS MATA A TODOS LOS SANISIDRENSES! HASTA CUANDO VAMOS A QUEDARNOS MIRANDO? COMO ROBAN TODOS LANUS,
CASTELLANO, FONTANET, MATEO,PEREYRA! BASTA ES HORA DE ACTUAR!
Que Pasa San Isidro 👇🏻
https://www.instagram.com/reel/DIn8gKmOXWZ/?igsh=YzljYTk1ODg3Zg==

Escrache LADRÓN Lanus 

https://www.instagram.com/reel/DJGViCesez-/?igsh=YzljYTk1ODg3Zg==

Marcha contra la toma de escuela de Martínez,gestión @Ramon lanus o LADRÓN Lanus como gusten

https://www.instagram.com/reel/DJCB5dnRFEt/?igsh=YzljYTk1ODg3Zg==",0
"Hernan Javier
Es necesario que arreglen los canales de contacto con el Juzgado de Faltas. No responden mails, no atienden teléfono, no funciona el WhatsApp. Los que no vivimos en San Isidro tenemos que perder un día de trabajo para hacer un trámite que se podría hacer de forma digital.",1
Que honda hay clases ese día o no,0
DEVUELVAN EL ASUETO!!!!,0
No hay poron.... a qué les venga bien???,0
"Un desastre. Más de 4 meses y todavía no terminan la obra de rolón en Beccar. Son solo 5 cuadras!!! No pueden tardar 5 meses en 5 cuadras de vereda, una rotonda y 30 cm de boulevard. Lo peor es que pasar por la zona es una tortura, no podés respirar de tanto polvo que levantan los autos.",1
"Una vergüenza como esta todo el Partido de San Isidro. Villa Adelina totalmente abandonada. EL barrendero desapareció.
Las calles destrozadas. Como tiene cara este intendente para dirigirse a los que les pagamos el sueldo hablando de lo que hace por el partido? Claro: imposible de comprobar. Pero...ojo. Dentro de poco más de 2 años hay elecciones. Prepara las valijas para salir disparado",1
CURUPAYTI en Villa Adelina es un desastre,0
En Curupayti entre Thames y Wilde hay un cráter.,0
"En la calle Boedo, entre Ader y Los Ceibos hay un bache al lado del otro. Por favor pasen y vean para tenerlo en cuenta así lo reparan.",0
"Dardo Rocha!destruida, cada vez más hecha mierda",0
Fíjense que Sáenz Valiente entre San Lorenzo y Sto Cabral empezaron el 11/03 estuvo cortada hasta el 20/04 y dejaron las veredas rotas sin terminar,1
"En la calle Lápida entre Rolon y Misiones arreglaron por tramos y dejaron como estaba ( rota) la otra parte , un desastre lo que hicieron",1
"En Saenz Valiente al 500 dejaron todas las veredas rotas y sin cordón, ya hace 2 semanas, un desastre, después de 1 mes para hacer el asfalto de 1 cuadra",1
"Barrio Las Casitas, Parroquia Santo Cristo...las calles destruidas con tránsito infernal mano y contra mano....y veredas rotas..y los abuelos que van a misa no tienen dónde caminar ....basta ya de verso",1
Excelente se ve las obras en todo el partido 👏🏼,0
Poda cuando????,0
"La planificación urbanística inexistente como siempre en este municipio. además de hacer todas las obras al mismo tiempo hay que dar la vuelta al mundo porque las direcciones de las calles también son un desastre. A quien se le ocurrió lo que hicieron en zona libertador y 25 de mayo, estación Martínez o bajadas a autopista?????",0
Las veredas de la calle belgrano están con las baldosas sueltas para cuando camina mucha gente todos los días son un peligro,1
"Sos un desastre, chorro. Te importa un joraca la educación!!!",0
"Es en serio🤪 miren Malvinas y Lainez, hay pozos parches y siempre lo remiendan en año eleccionario 🙏🏻🙏🏻 no tienen vergüenza",0
"Para cuando Roque Saenz Peña que es la entrada a San Isidro , no solo se inunda cuando llueve sino que está llena de parches lo que provoca mucho ruido ya que pir ahí entran todos los camiones , micros , ambulancias etc .",0
"Por favor!! Que la calle Luis María Drago mantenga la única mano (tal como en su inicio en el golf).
 Es una de las pocas que quedó doble mano en la zona que es un barrio pero con tránsito de avenida prácticamente, el 707 verde que pasa todo el día ida y vuelta lo que termina rompiendo el pavimento..contaminación sonora, contaminación en el aire ( si dejas la venta abierta se ensucia todo!)..grietas en las construcciones,  riesgo vial porque cada 2×3 hay choque en una esquina .un peligro!!.
Por favor..única mano desde el nacimiento hasta la calle Scalabrini Ortiz 🙏🏼🙏🏼",1
"A quien quieren engañar!@!
Nunca San Isidro estuvo TAN SUCIO,ABANDONADO...
LAS OBRAS LAS "" A LA VISTA POR DONDE PASA MSS PUBLICO...POR QUE VIENEN ELECCIONES ..MIENTRAS ESTE  LANUS GASTA ""LA GUITA PINTANDO TODO DE NEGRO Y VERDE...ACOMODA EMPRESAS AMIGAS ...Y...YY.... INTENTA QUEDARSE CON TERRENOS DE LA NACION PARA EMPRENDIMIEBTOS INMOBILIARIOS..ANTES ERA EL GOLF
AHORA ATRAS DEL BATALLON 601 BOULOGNE..SINVERGUENZA..COIMERO
CONOCE DEL TEMA POR ESTUBO EN LA ""OFICINA de TIERRAS DEL ESTADO
CARADURA!!!!",0
"Una verdadera vergüenza, vivo a media cuadra de la plaza de MARTINEZ y el barrendero cri cri ,una mugre TOTAL",1
En que parte si drago está cortada ase como un mes y medio,0
Cemento provincial,0
"Las veredas de Edison bien gracias, toda en el fracaso del paseo fleming",1
"Muestran lo poco que hacen, un desastre todo!!",0
"Brauwn para cuando, es un desastre, se te desarma el auto. Y muchas alternativas no hay!!!!",0
"Céspedes entre el golf y wernicke destruida ,años de pacharches ....... No se puede circular",0
Calle Bacacay entre el 500 y el 900 esperamos su reparación !!!,0
En Fray Cayetano R y la Calandria hay un pozo desde Navidad hay cayó un chico q iva en moto,0
"A 3 cuadras, Virrey Vertiz y La Calandria,  si te caes en el pozo te arranca el tren delantero",0
Vivo desde 2011 y mi calle jamas fue reparado ni un bacha .. tambien villa adelina .. no les creo muchachos,0
Y si; con lo que aumento el municipal minimanente tiene que hacer algo este chanta.,0
Y las veredas para cuando? En la Calandria entre Amancio Alcorta y Fray Cayetano,1
"En la calle el indio al 1990 la vereda destruida por un árbol, ya se calló gente y para colmo hay un geriátrico a 10 mts",1
"Hagan la obra ""q a los pibes no se les llueva en la cabeza mientras estudian"" y arreglen los techos de las escuelas. Hace 1 año q venimos reclamando x la escuela 14!!!!! Eso es prioridad!!!!",1
"Mejor publiquen donde informar que hay cráteres en calles y veredas a ver si de una buena vez hacen obras definitivas y no parches, como siempre",0
"En Dean Funes entre s de Malvinas y Ucrania hay un pozo , ya hicimos reclamos y nada. 🙏 Se está undiendo cada vez más.",0
Para cuando las vacunas de la gripe?,0
Si te creo no me jodas,0
Estoy esperando la PODA,0
"BOULOGNE también tiene calles destruidas, y si circulan por la Av Rolon ni le cuento, a 20 metros de la delegación hay dos pozos, que si lo agarras dejas el tren delantero completo",1
Hace mas de un año que reitero el mismo reclamo y nada ni barren la calles. Pasa que no andan por Villa Adelina mirando las calles rotas.,1
"Soy de villa Adelina y en batalla la florida y soldado de Malvinas , pasan varias líneas de colectivo y el asfalto está destruido y lleno de baches  ,las casas q están cerca de esa esquina están rajandose por la vibración .",1
"San Isidro Municipio pueden ir a reparar y reasfaltar la calle Rodriguez Peña al 200 hasta la av. SANTA FE, parece bombardeda... son 3 cuadras",1
"Sigan que tienen mucho mucho trabajo para hacer.  
Muchos años de  abandono .",0
"Yo hice muchos reclamos por un ficus en mí vereda que está haciendo desastres,ya que con sus raíces que se extienden cada vez más,corro peligro que lleguen hasta los cimientos de la casa, urgente hay que extraerlo,pero no hacen nada al respecto",1
"Estaria muy bueno que nos dejen subir fotos de otras calles , que faltarían reparar , gracias",0
Todo muy lindo como el lío para circular por todo el partido ..... todavía siguen rompiendo lo relativamente sano! Y tardan una eternidad aparte ....,0
Excelente 🤝,0
Resuelvan mejorar el cruce de Panamericana.  Es imposible el cruce por la cantidad de autos y colectivos,0
No se olviden de la plaza alte. Brown q sacaron arboles y quedó la vereda rota gracias,1
"Te faltaron todos los pozos que están en blandengues y yatay, justo donde choca con las vías. Una vergüenza hace meses que están esos pozos. Un peligro!!!!!  Me van a decir que nadie los vio y q no son prioridad?? VERGÜENZA",1
DESDE LAS VIAS DEL TREN HASTA LA MADRID UN DESASTRE LA CALLE PERITO MORENO ES OTRA DE CONTINUAR Y DIJO 15 DIAS LA DE LUIS MARÍA DRAGÓ YA VAN UN MES..................PUNTITOS PARA QUE CONTINUEN .....,0
"Cuanto tiempo mas va a demorar el arreglo de la calle Gral.Guido, en Beccar! Estoy cansada que sea un kaos de autos que van y vienen y estacionan en cualquier lado a cualquier hora. Y (sobre todo!!!!) Por que no ponen uno o varios contenedores de basura? Me apilan bolsas y demas cosas en mi cesto y no tenemos lugar para las nuestras. Era tan necesario semejante arreglo? No se dieron cuenta de que hay calles que son mas necesarias y que estan mas destruidas???",1
En YERBAL y P MORENO hay bache  cada dia  mas grande,0
"Tenemos miles de pedidos de extracción de 2.arboles calle Moreno a 1 cuadra de la municipalidad, y ni noticias la vereda deshecha.",1
Los barrenderos pasaban tres días a la semana..ahora solo una vez.,0
"Yo me canse de hacer reclamos porque no emtra los recolectores de basura,,, la gente tira la basura en la esquina",1
Y Neyer? El CRÁTER que hay en la esquina de Maestro Santana lo vió alguien? O solo arreglan avenidas centrales para hacer publicidad barata?,1
"Cuando van a limpiar y urbanización las veredas de Tres Sargentos y Rodriguez Peña, en Martinez. Desde un vecino que tira la arena de su gato, hasta descartes de obras",1
Arreglen la Av Uruguay,1
Y los árboles viejos que hacen destrozos en las veredas y se meten las raíces alrededor de las cañerías y desde 2018 haciendo denuncias con fotos para cuando?,1
Tenemos un intendente muy inoperante en el partido de San ISIDRO es una lástima porqué es muy rentable y no sabe como dirigirlo,0
"Pésimo intendente, gestión desastrosa.",0
A ver cuándo vienen x aca,0
"Ese “asfalto” esta mas pálido… comencemos la cuenta regresiva para que empiece a rajarse el piso de cemento
En 3, 2, 1…..",0
"Salió más toda la publicidad de anunciar que arreglaron una esquina, que lo que salió arreglar la esquina!
Mamarracho! 😅",0
"En thames desde yerbal hacia V.VERTIZ hay varias veredas intransitables ,y parte de asfalto destruido,barrenderos no existen,,Será por que esta zona de Boulogne, V Adelina ES EL PATIO TRASERO,,QUE NO INTERESA???",1
Que hay que hacer para que vengan a podar? Hace un año quedaron en pasar y hace mas de 10 que nadie poda en mi cuadra,1
"¿DEMOLER EL POLIVALENTE DE ARTE ESTA DENTRO DEL PLAN, NO?",0
"CUANDO TERMINEN DE ARREGLAR LO SANO EMPEZARAN QUE NO ROTO?? ARREGLARON ADER ENTRE BOEDO Y PERITO MORENO PERO BOEDO ENTRE ADER Y LOS CEIBOS RESTA DESTRUIDO , PERO CLARO AHI NADIE LO VE",1
CUANDO SERA EL DIA QUE SAQUEN EL EMPEDRADO TODO HECHO PELOTA DE PARQUE CISNEROS!!!,0
"Podrían repavimentar García Merou al 1100? Hace casi 8 años que los vecinos reclamamos por una falla en el asfalto que hace que cuando caen 3 gotas se forma una laguna con pejerreyes, delfines y mojarritas? Ya no sabemos en qué tono reclamar esto... el Intendente responde desde su wpp que se van a ocupar... en fin",1
Hechas mierda las veredas y cordones entre saenz valiente y san lorenzo hijos de mil puta y tardaron siglos en hacer la calle.,1
"LOS FELICITO MUY BUEN TRABAJO,  LES PUEDO PEDIR   SI PUEDEN   PODAR UN GRAN ÁRBOL  ( con mucho riesgo de caer)  EN ARAOZ 1935 VILLA ADELINA.  Hace un 1 año que pido por está  poda. Desde YA MUCHAS GRACIAS.  saludos",1
"Tres de Febrero desde el 1100 al 1500 muy rotación.
San José desde 0 al 200 roto",1
"A quien se le ocurre que llenes un formulario, salgas sorteado y si no contestas a las 2 horas te reemplazan? Mis amigos y yo contestamos tan pronto como vimos la comunicacion, ponele 4 hs y nos dijeron que para la próxima!!!! Ah, contesta dentro de las dos horas pero no te dicen a que hora sortean y te avisan por Instagram, debe ser que así trabajan? Viendo Instagram como adolescentes? Donde estan las bases del sorteo? Está por escrito que hay que contestar a las dos horas? Nunca visto. Los suplentes quienes serán???? Conocidos...",0
Que bonitoooo!!!!,0
quienes ganaron? no dice a la hora que anunciaban,0
Excelente!!!,0
Me encanta,0
Rulito Elena Violeta,0
Que en paz descanse 🙏,0
